id,materia,anno,fase,indirizzi,classi,blocco,nucleo,testo,obiettivi_backbone,tipo_contenuto,parent,peso,tag,bloom,competenza_europea,fonte,stato
ITA-0214,ITA,4,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Cesare Beccaria e Pietro Verri (Il Caffe' e l'Illuminismo lombardo)",ITA.CON.LETT.08,autore,ITA-0056,core,Beccaria|Verri,,,ITA cl.4 lett,revisione
ITA-0215,ITA,4,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"La polemica classico-romantica (Madame de Stael, Berchet)",ITA.CON.LETT.09,corrente,ITA-0057,core,romanticismo|polemica,,,ITA cl.4 lett,revisione
ITA-0216,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"La Scapigliatura (Tarchetti, Boito)",ITA.CON.LETT.10,corrente,ITA-0079,rappresentativo,Scapigliatura,,,ITA cl.5 lett,revisione
ITA-0217,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Giosue' Carducci",ITA.CON.LETT.10,autore,ITA-0079,core,Carducci,,,ITA cl.5 lett,revisione
ITA-0218,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Capuana e De Roberto (il Verismo)",ITA.CON.LETT.10,autore,ITA-0079,rappresentativo,Capuana|De-Roberto,,,ITA cl.5 lett,revisione
ITA-0219,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"I Crepuscolari: Gozzano e Corazzini",ITA.CON.LETT.12,autore,ITA-0081,core,Crepuscolari|Gozzano,,,ITA cl.5 lett,revisione
ITA-0220,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Il Futurismo: Marinetti e i manifesti",ITA.CON.LETT.12,autore,ITA-0081,core,Futurismo|Marinetti,,,ITA cl.5 lett,revisione
ITA-0221,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"I Vociani; Rebora e Campana",ITA.CON.LETT.12,autore,ITA-0081,rappresentativo,Vociani|Campana,,,ITA cl.5 lett,revisione
ITA-0222,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Salvatore Quasimodo e l'Ermetismo",ITA.CON.LETT.14,autore,ITA-0083,core,Quasimodo|Ermetismo,,,ITA cl.5 lett,revisione
ITA-0223,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"La poesia del secondo Novecento: Sereni, Caproni, Zanzotto, Sanguineti",ITA.CON.LETT.14,autore,ITA-0083,rappresentativo,poesia-secondo-novecento,,,ITA cl.5 lett,revisione
ITA-0224,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Il Neorealismo: Vittorini, Pavese, Fenoglio",ITA.CON.LETT.15,corrente,ITA-0084,core,Neorealismo,,,ITA cl.5 lett,revisione
ITA-0225,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Primo Levi (la memoria e la testimonianza)",ITA.CON.LETT.15,autore,ITA-0084,core,Primo-Levi,,,ITA cl.5 lett,revisione
ITA-0226,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Carlo Emilio Gadda (il plurilinguismo e il pasticcio)",ITA.CON.LETT.15,autore,ITA-0084,core,Gadda,,,ITA cl.5 lett,revisione
ITA-0227,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Pier Paolo Pasolini",ITA.CON.LETT.15,autore,ITA-0084,core,Pasolini,,,ITA cl.5 lett,revisione
ITA-0228,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Moravia, Morante, Sciascia",ITA.CON.LETT.15,autore,ITA-0084,rappresentativo,Moravia|Morante|Sciascia,,,ITA cl.5 lett,revisione
ITA-0229,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Il romanzo contemporaneo: Eco, Tabucchi",ITA.CON.LETT.15,autore,ITA-0084,rappresentativo,Eco|Tabucchi|contemporaneo,,,ITA cl.5 lett,revisione
ITA-0230,ITA,3,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Orlando innamorato; Morgante",ITA.CON.LETT.06,opera,ITA-0207,rappresentativo,poema-cavalleresco,,,ITA cl.3 lett,revisione
ITA-0231,ITA,3,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Il Cortegiano",ITA.CON.LETT.06,opera,ITA-0209,rappresentativo,Castiglione|Cortegiano,,,ITA cl.3 lett,revisione
ITA-0232,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Se questo e' un uomo; La tregua",ITA.CON.LETT.15,opera,ITA-0225,core,Primo-Levi|memoria,,,ITA cl.5 lett,revisione
ITA-0233,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Quer pasticciaccio brutto de via Merulana",ITA.CON.LETT.15,opera,ITA-0226,core,Gadda|pasticciaccio,,,ITA cl.5 lett,revisione
ITA-0234,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ragazzi di vita; Scritti corsari",ITA.CON.LETT.15,opera,ITA-0227,core,Pasolini|corsari,,,ITA cl.5 lett,revisione
ITA-0235,ITA,,quinquennio,LC|LS|LSA,A-11|A-13,competenza,Teoria e critica letteraria,"Filologia italiana e critica del testo",ITA.CON.CRIT.01,,,,spettro|filologia,valutare,consapevolezza_espressione_culturali,ITA spettro,revisione
ITA-0236,ITA,,quinquennio,LC|LS|LSA,A-11|A-13,competenza,Teoria e critica letteraria,"Le metodologie della critica letteraria (storicistica, stilistica, strutturalista, semiotica, psicanalitica, sociologica)",ITA.COM.CRIT.01,,,,spettro|critica|metodologie,valutare,consapevolezza_espressione_culturali,ITA spettro,revisione
ITA-0237,ITA,,quinquennio,LC|LS|LSA,A-11|A-13,competenza,Storia ed educazione letteraria,"Sociologia della letteratura e il sistema letterario (autore, pubblico, mercato, istituzioni)",ITA.COM.LETT.04,,,,spettro|sociologia-letteratura,analizzare,consapevolezza_espressione_culturali,ITA spettro,revisione
ITA-0238,ITA,,quinquennio,LC|LS|LSA,A-11|A-13,competenza,Storia ed educazione letteraria,"L'educazione linguistica democratica (De Mauro, Don Milani); l'italiano lingua di cultura",ITA.CON.LETT.16,,,,spettro|educazione-linguistica,comprendere,multilinguistica,ITA spettro,revisione
ITA-0239,ITA,,quinquennio,LC|LS|LSA,A-11|A-13,competenza,Teoria e critica letteraria,"Letteratura e altre arti (musica, arti visive, teatro)",ITA.CON.CRIT.02,,,,spettro|intermedialita,analizzare,consapevolezza_espressione_culturali,ITA spettro,revisione
ITA-0240,ITA,,quinquennio,LC|LS|LSA,A-11|A-13,competenza,Teoria e critica letteraria,"Letteratura e cinema",ITA.CON.CRIT.02,,,,spettro|cinema,analizzare,consapevolezza_espressione_culturali,ITA spettro,revisione
ITA-0241,ITA,3,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ariosto - biografia: Ferrara e la corte estense",ITA.CON.LETT.06,biografia,ITA-0044,core,Ariosto|biografia,,,ITA scheda-autore,revisione
ITA-0242,ITA,3,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ariosto - stile: l'ottava, l'ironia, l'armonia narrativa",ITA.CON.LETT.06,stile,ITA-0044,core,Ariosto|stile,,,ITA scheda-autore,revisione
ITA-0243,ITA,3,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ariosto - poetica: l'Orlando furioso, l'entrelacement, la follia, l'inchiesta",ITA.CON.LETT.06,poetica,ITA-0044,core,Ariosto|poetica,,,ITA scheda-autore,revisione
ITA-0244,ITA,3,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ariosto - ipertestualita': Boiardo; il poema europeo e Cervantes",ITA.CON.LETT.06,ipertestualita,ITA-0044,core,Ariosto|ipertestualita,,,ITA scheda-autore,revisione
ITA-0245,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ungaretti - biografia: Alessandria d'Egitto, la guerra di trincea",ITA.CON.LETT.14,biografia,ITA-0091,core,Ungaretti|biografia,,,ITA scheda-autore,revisione
ITA-0246,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ungaretti - stile: la parola essenziale, l'analogia, il verso franto",ITA.CON.LETT.14,stile,ITA-0091,core,Ungaretti|stile,,,ITA scheda-autore,revisione
ITA-0247,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ungaretti - poetica: l'Allegria, l'illuminazione, il dolore e la fratellanza",ITA.CON.LETT.14,poetica,ITA-0091,core,Ungaretti|poetica,,,ITA scheda-autore,revisione
ITA-0248,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Ungaretti - ipertestualita': il simbolismo francese; l'Ermetismo",ITA.CON.LETT.14,ipertestualita,ITA-0091,core,Ungaretti|ipertestualita,,,ITA scheda-autore,revisione
ITA-0249,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Calvino - biografia: Sanremo, la Resistenza, l'Oulipo",ITA.CON.LETT.15,biografia,ITA-0094,core,Calvino|biografia,,,ITA scheda-autore,revisione
ITA-0250,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Calvino - stile: la leggerezza, la precisione, la combinatoria",ITA.CON.LETT.15,stile,ITA-0094,core,Calvino|stile,,,ITA scheda-autore,revisione
ITA-0251,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Calvino - poetica: dal Neorealismo al fantastico e al postmoderno; le Lezioni americane",ITA.CON.LETT.15,poetica,ITA-0094,core,Calvino|poetica,,,ITA scheda-autore,revisione
ITA-0252,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Calvino - ipertestualita': Ariosto e le fiabe; il postmoderno europeo",ITA.CON.LETT.15,ipertestualita,ITA-0094,core,Calvino|ipertestualita,,,ITA scheda-autore,revisione
ITA-0253,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Pasolini - biografia: Bologna, il Friuli, Roma, la morte",ITA.CON.LETT.15,biografia,ITA-0227,core,Pasolini|biografia,,,ITA scheda-autore,revisione
ITA-0254,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Pasolini - stile: il plurilinguismo, il pastiche, la lingua delle borgate",ITA.CON.LETT.15,stile,ITA-0227,core,Pasolini|stile,,,ITA scheda-autore,revisione
ITA-0255,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Pasolini - poetica: l'impegno civile, il sacro, la mutazione antropologica",ITA.CON.LETT.15,poetica,ITA-0227,core,Pasolini|poetica,,,ITA scheda-autore,revisione
ITA-0256,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Pasolini - ipertestualita': Gramsci e Gadda; il cinema d'autore",ITA.CON.LETT.15,ipertestualita,ITA-0227,core,Pasolini|ipertestualita,,,ITA scheda-autore,revisione
ITA-0257,ITA,3,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Sannazaro",,autore,ITA-0038,rappresentativo,bucolica|idillio,,,parallelismi (da rivedere),revisione
ITA-0258,ITA,5,triennio,LC|LS|LSA,A-11|A-13,contenuto,Storia ed educazione letteraria,"Joyce",,autore,ITA-0082,rappresentativo,nostos|viaggio|romanzo-europeo,,,parallelismi (da rivedere),revisione
